timestamp,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp,emg,
 85678,0.131591796875,-0.146484375,-0.99365234375,-2.2560975551605225,-1.0670732259750366,0.4878048896789551,-15.75,65.0999984741211,79.6500015258789,39.35445022583008,0,
 85688,0.135009765625,-0.141357421875,-0.99853515625,-2.2865853309631348,-1.3109756708145142,0.6707317233085632,-15.0,63.150001525878906,79.6500015258789,39.64198684692383,0,
 85698,0.131591796875,-0.14990234375,-1.00830078125,-2.2865853309631348,-1.5548781156539917,0.5487805008888245,-17.25,63.900001525878906,79.6500015258789,39.546142578125,0,
 85708,0.12646484375,-0.144287109375,-1.0048828125,-2.2865853309631348,-1.6158536672592163,0.9146341681480408,-17.25,63.900001525878906,79.6500015258789,39.546142578125,0,
 85718,0.12255859375,-0.143798828125,-1.008544921875,-2.4695122241973877,-1.25,0.5182926654815674,-16.350000381469727,64.5,80.25,39.35445022583008,0,
 85728,0.12353515625,-0.1484375,-1.01171875,-2.4695122241973877,-0.8231707215309143,0.7621951103210449,-16.350000381469727,64.5,80.25,39.64198684692383,0,
 85738,0.119873046875,-0.1455078125,-1.009765625,-1.5548781156539917,-1.9817073345184326,1.6158536672592163,-14.850000381469727,64.94999694824219,78.75,39.35445022583008,0,
 85748,0.096435546875,-0.335205078125,-1.00341796875,-2.0426828861236572,-1.6463414430618286,1.3719512224197388,-14.850000381469727,64.94999694824219,78.75,39.49821853637695,0,
 85778,0.125,-0.148681640625,-1.01318359375,-2.378048896789551,-1.1585365533828735,0.6097561120986938,-15.0,63.900001525878906,78.9000015258789,39.30652618408203,0,
 85808,0.12841796875,-0.146240234375,-1.005615234375,-1.9817073345184326,0.09146341681480408,0.3353658616542816,-17.100000381469727,63.75,79.05000305175781,39.450294494628906,0,
 85818,0.126220703125,-0.142333984375,-1.000732421875,-2.4390244483947754,-0.7012194991111755,0.3048780560493469,-16.5,64.3499984741211,79.6500015258789,39.450294494628906,0,
 85828,0.122314453125,-0.145263671875,-1.005615234375,-2.6219513416290283,-0.8231707215309143,0.4573170840740204,-15.600000381469727,63.75,79.05000305175781,39.64198684692383,0,
 85838,0.125,-0.146728515625,-1.008544921875,-2.5304877758026123,-1.0365853309631348,0.6402438879013062,-16.350000381469727,63.29999923706055,81.30000305175781,39.450294494628906,0,
 85848,0.13134765625,-0.1455078125,-1.001220703125,-2.408536672592163,-0.5182926654815674,0.030487805604934692,-15.149999618530273,63.29999923706055,79.05000305175781,39.64198684692383,0,
 85858,0.123779296875,-0.149658203125,-1.009521484375,-2.103658676147461,-1.0060975551605225,0.27439025044441223,-16.350000381469727,62.849998474121094,79.5,39.49821853637695,0,
 85878,0.129638671875,-0.1455078125,-1.005126953125,-2.195122003555298,-1.0365853309631348,0.4268292784690857,-16.350000381469727,64.05000305175781,79.80000305175781,39.546142578125,0,
 85888,0.12451171875,-0.14306640625,-1.004150390625,-2.896341562271118,-1.737804889678955,0.7621951103210449,-15.149999618530273,62.099998474121094,75.30000305175781,39.30652618408203,0,
 85898,0.126708984375,-0.142578125,-1.00634765625,-2.7439024448394775,-1.8597561120986938,0.5792682766914368,-15.149999618530273,62.099998474121094,75.30000305175781,39.35445022583008,0,
 85908,0.134765625,-0.152099609375,-1.013916015625,-2.77439022064209,-1.6158536672592163,0.4573170840740204,-16.5,62.70000076293945,81.1500015258789,39.546142578125,0,
 85918,0.128662109375,-0.137939453125,-1.00341796875,-2.5,-1.8597561120986938,0.6707317233085632,-16.5,62.70000076293945,81.1500015258789,39.49821853637695,0,
 85928,0.126953125,-0.14111328125,-1.01025390625,-2.5304877758026123,-1.585365891456604,0.7621951103210449,-15.75,63.45000076293945,80.69999694824219,39.49821853637695,0,
