timestamp,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp,emg,
 119508,0.181640625,-0.060302734375,-1.00537109375,-2.682926893234253,-0.6707317233085632,0.5792682766914368,-67.5,39.150001525878906,91.05000305175781,40.50459671020508,0,
 119518,0.17822265625,-0.060546875,-1.00146484375,-2.2865853309631348,-0.9451219439506531,0.7317073345184326,-68.25,39.150001525878906,90.0,40.60044479370117,0,
 119538,0.179931640625,-0.0556640625,-1.00732421875,-2.591463565826416,-0.7317073345184326,0.5792682766914368,-67.5,39.150001525878906,90.30000305175781,40.40875244140625,0,
 119548,0.18505859375,-0.06396484375,-1.008544921875,-2.0426828861236572,-0.7621951103210449,0.09146341681480408,-68.25,38.400001525878906,90.0,40.3608283996582,0,
 119558,0.186279296875,-0.060302734375,-1.004638671875,-2.1341464519500732,-0.9146341681480408,0.21341463923454285,-67.5,38.70000076293945,88.5,40.40875244140625,0,
 119568,0.176513671875,-0.0625,-1.01416015625,-2.3475611209869385,-1.1280487775802612,0.27439025044441223,-68.55000305175781,40.20000076293945,88.19999694824219,40.50459671020508,0,
 119578,0.18408203125,-0.0595703125,-1.00830078125,-2.317073106765747,-1.0670732259750366,0.3353658616542816,-67.94999694824219,39.900001525878906,90.30000305175781,40.3608283996582,0,
 119588,0.176025390625,-0.05859375,-1.005126953125,-2.2560975551605225,-0.9756097793579102,0.4573170840740204,-68.8499984741211,38.54999923706055,91.94999694824219,40.07329177856445,0,
 119598,0.176025390625,-0.065185546875,-1.009033203125,-2.4390244483947754,-0.7621951103210449,0.3353658616542816,-66.5999984741211,37.79999923706055,90.9000015258789,40.60044479370117,0,
 119608,0.1767578125,-0.057373046875,-1.007568359375,-2.408536672592163,-0.5792682766914368,0.3048780560493469,-67.5,40.349998474121094,91.05000305175781,40.6962890625,0,
 119618,0.1796875,-0.064208984375,-1.00830078125,-2.7134146690368652,-0.4573170840740204,0.5182926654815674,-67.5,40.349998474121094,91.05000305175781,40.40875244140625,0,
 119628,0.18017578125,-0.0615234375,-1.003173828125,-2.9573171138763428,-0.5487805008888245,0.5182926654815674,-66.5999984741211,39.0,91.6500015258789,40.40875244140625,0,
 119638,0.18212890625,-0.063720703125,-1.006591796875,-2.5304877758026123,-0.5487805008888245,0.4878048896789551,-66.5999984741211,39.0,91.6500015258789,40.3608283996582,0,
 119648,0.179443359375,-0.05908203125,-1.001220703125,-2.6219513416290283,-0.7621951103210449,0.21341463923454285,-67.80000305175781,38.54999923706055,90.1500015258789,40.50459671020508,0,
 119658,0.180419921875,-0.060546875,-1.005615234375,-2.77439022064209,-0.9451219439506531,0.24390244483947754,-67.80000305175781,38.54999923706055,90.1500015258789,40.40875244140625,0,
 119668,0.177490234375,-0.063232421875,-1.005615234375,-2.378048896789551,-0.6097561120986938,0.24390244483947754,-68.55000305175781,40.20000076293945,88.94999694824219,40.3608283996582,0,
 119678,0.177490234375,-0.0634765625,-1.00732421875,-2.591463565826416,-0.6707317233085632,0.3048780560493469,-68.55000305175781,40.20000076293945,88.94999694824219,40.40875244140625,0,
 119688,0.184814453125,-0.057373046875,-1.00732421875,-2.408536672592163,-0.792682945728302,-0.030487805604934692,-67.3499984741211,40.20000076293945,89.4000015258789,40.21706008911133,0,
 119698,0.178955078125,-0.067626953125,-1.0068359375,-2.5609755516052246,-0.9146341681480408,0.6707317233085632,-67.80000305175781,39.0,90.1500015258789,40.552520751953125,0,
 119708,0.176025390625,-0.05810546875,-1.008544921875,-2.804877996444702,-0.6402438879013062,0.5487805008888245,-69.0,41.099998474121094,89.55000305175781,40.40875244140625,0,
 119718,0.178466796875,-0.064208984375,-1.011962890625,-2.378048896789551,-0.6097561120986938,0.15243902802467346,-67.3499984741211,38.54999923706055,88.19999694824219,40.40875244140625,0,
 119728,0.178955078125,-0.062255859375,-1.005126953125,-2.6219513416290283,-0.24390244483947754,0.3048780560493469,-69.44999694824219,38.70000076293945,90.30000305175781,40.50459671020508,0,
 119738,0.178466796875,-0.059814453125,-1.009033203125,-2.591463565826416,-0.3353658616542816,0.396341472864151,-68.55000305175781,39.75,88.94999694824219,40.3608283996582,0,
 119748,0.185546875,-0.065185546875,-1.00634765625,-2.6524391174316406,-0.7012194991111755,0.7012194991111755,-68.69999694824219,39.599998474121094,89.25,40.21706008911133,0,
 119758,0.181396484375,-0.05908203125,-1.011474609375,-2.7134146690368652,-0.8231707215309143,0.3658536672592163,-68.55000305175781,40.20000076293945,88.94999694824219,40.552520751953125,0,
 119768,0.177734375,-0.059814453125,-1.010498046875,-2.804877996444702,-0.5792682766914368,0.4268292784690857,-66.0,38.400001525878906,89.25,40.40875244140625,0,
 119778,0.178955078125,-0.058837890625,-1.006591796875,-2.7439024448394775,-0.7317073345184326,0.15243902802467346,-68.8499984741211,39.75,90.44999694824219,40.3608283996582,0,
 119788,0.175537109375,-0.05859375,-1.009033203125,-2.6524391174316406,-0.7621951103210449,0.3658536672592163,-67.19999694824219,40.349998474121094,89.25,40.3608283996582,0,
 119798,0.185546875,-0.05810546875,-1.0009765625,-2.7134146690368652,-0.4878048896789551,0.3658536672592163,-67.5,37.95000076293945,89.25,40.3608283996582,0,
 119808,0.180908203125,-0.058349609375,-1.010498046875,-2.5304877758026123,-0.7621951103210449,0.3048780560493469,-67.5,37.95000076293945,89.25,40.50459671020508,0,
 119818,0.1767578125,-0.066162109375,-1.010009765625,-2.7134146690368652,-0.792682945728302,0.15243902802467346,-69.44999694824219,39.150001525878906,88.05000305175781,40.40875244140625,0,
 119828,0.18310546875,-0.062744140625,-1.00439453125,-2.804877996444702,-0.6097561120986938,0.396341472864151,-69.44999694824219,39.150001525878906,88.05000305175781,40.3608283996582,0,
 119838,0.179931640625,-0.05859375,-1.00390625,-2.7439024448394775,-0.7012194991111755,0.0,-66.75,39.150001525878906,90.0,40.40875244140625,0,
 119848,0.17626953125,-0.058837890625,-1.00341796875,-2.4390244483947754,-0.5487805008888245,0.15243902802467346,-66.75,39.150001525878906,90.0,40.60044479370117,0,
 119858,0.177490234375,-0.061279296875,-1.01318359375,-2.6219513416290283,-0.6402438879013062,0.24390244483947754,-67.19999694824219,39.900001525878906,88.5,40.21706008911133,0,
 119868,0.182373046875,-0.060546875,-1.005859375,-2.317073106765747,-0.6402438879013062,0.3658536672592163,-67.19999694824219,39.900001525878906,88.5,40.50459671020508,0,
 119878,0.178466796875,-0.05224609375,-1.002197265625,-2.1341464519500732,-0.5792682766914368,0.6707317233085632,-67.19999694824219,39.150001525878906,89.55000305175781,40.50459671020508,0,
 119888,0.179443359375,-0.058837890625,-1.0029296875,-2.5609755516052246,-1.0670732259750366,0.3353658616542816,-67.5,38.400001525878906,88.5,40.21706008911133,0,
 119898,0.18359375,-0.057861328125,-1.004150390625,-2.4695122241973877,-0.7012194991111755,-0.030487805604934692,-67.94999694824219,39.599998474121094,90.0,40.40875244140625,0,
 119908,0.181640625,-0.0546875,-1.003173828125,-2.591463565826416,-0.8841463327407837,0.3048780560493469,-68.55000305175781,38.099998474121094,88.6500015258789,40.264984130859375,0,
 119918,0.18408203125,-0.058837890625,-1.0087890625,-2.591463565826416,-0.7317073345184326,0.21341463923454285,-66.5999984741211,39.0,86.4000015258789,40.3608283996582,0,
 119928,0.1787109375,-0.05859375,-1.010986328125,-2.865853786468506,-1.1890244483947754,0.4268292784690857,-66.1500015258789,37.79999923706055,88.94999694824219,40.264984130859375,0,
 119938,0.181396484375,-0.065673828125,-1.006103515625,-2.378048896789551,-0.9756097793579102,0.4268292784690857,-67.80000305175781,39.29999923706055,88.6500015258789,40.50459671020508,0,
 119948,0.174560546875,-0.061279296875,-1.00927734375,-2.5609755516052246,-0.8231707215309143,0.4573170840740204,-68.55000305175781,38.54999923706055,90.1500015258789,40.60044479370117,0,
 119958,0.17919921875,-0.0615234375,-1.0048828125,-2.7439024448394775,-0.7012194991111755,0.3353658616542816,-67.3499984741211,40.95000076293945,88.19999694824219,40.552520751953125,0,
 119968,0.176025390625,-0.060546875,-1.006591796875,-2.408536672592163,-0.7012194991111755,0.3353658616542816,-68.69999694824219,38.400001525878906,89.55000305175781,40.40875244140625,0,
 119978,0.1796875,-0.0625,-1.00732421875,-2.4695122241973877,-0.6707317233085632,0.6097561120986938,-69.0,39.599998474121094,88.80000305175781,40.21706008911133,0,
 119988,0.17626953125,-0.058349609375,-1.007080078125,-2.5,-0.27439025044441223,0.24390244483947754,-67.94999694824219,39.900001525878906,90.30000305175781,40.74421310424805,0,
